"self-licking","",2.67,3.67,1.0,""
"self-licking","",5.881,6.881,1.0,""
"self-licking","",25.996,26.996,1.0,""
"self-licking","",28.216,30.34,2.124,""
"self-licking","",37.973,40.69,2.717,""
"self-licking","",45.235,49.15,3.915,""
"self-licking","",52.955,54.53,1.575,""
"self-licking","",57.257,57.65,0.393,""
"self-licking","",74.949,75.949,1.0,""
"self-licking","",81.289,82.289,1.0,""
"self-licking","",83.689,87.62,3.931,""
"self-licking","",109.984,110.984,1.0,""
"self-licking","",248.814,253.87,5.056,""
"self-licking","",272.861,289.34,16.479,""
"self-licking","",290.849,291.56,0.711,""
"self-licking","",294.413,295.413,1.0,""
"self-licking","",298.222,299.222,1.0,""
"self-licking","",338.945,340.5,1.555,""
"self-licking","",342.437,343.437,1.0,""
"self-licking","",461.428,462.25,0.822,""
"self-licking","",529.338,582.19,52.852,""
"self-licking","",585.49,586.334,0.844,""
"self-licking","",588.84,598.7,9.86,""
"allolicking","",205.331,208.48,3.149,""
"allogrooming","",216.269,221.55,5.281,""
"allogrooming","",231.094,233.26,2.166,""
"allogrooming","",237.979,238.82,0.841,""
"allogrooming","",243.832,247.36,3.528,""
