"self licking","",27.787,28.579,0.792,""
"self licking","",184.864,188.036,3.172,""
"self licking","",189.06,189.404,0.344,""
"self licking","",208.744,210.5,1.756,""
"self licking","",211.73,212.31,0.58,""
"self licking","",213.51,214.558,1.048,""
"self licking","",215.29,216.91,1.62,""
"self licking","",219.97,220.979,1.009,""
"self licking","",349.755,350.36,0.605,""
"allo licking","",108.54,109.49,0.95,""
"allo licking","",117.831,131.336,13.505,""
"allo licking","",150.033,153.907,3.874,""
"allo licking","",172.181,172.992,0.811,""
"allo licking","",221.579,222.822,1.243,""
"allo licking","",223.478,230.732,7.254,""
"allo licking","",246.577,341.01,94.433,""
"allo licking","",351.591,357.48,5.889,""
"allo licking","",383.593,388.66,5.067,""
"allo licking","",400.72,408.14,7.42,""
"allo licking","",430.014,431.56,1.546,""
"allo licking","",548.221,554.19,5.969,""
"allo licking","",566.696,567.112,0.416,""
"allo groom","",4.384,8.761,4.377,""
"allo groom","",195.901,200.087,4.186,""
"allo groom","",203.991,207.14,3.149,""
"allo groom","",209.039,220.84,11.801,""
"allo groom","",343.962,345.811,1.849,""
"allo groom","",379.785,383.197,3.412,""
