"self licking","",185.364,186.83,1.466,""
"self licking","",208.41,210.54,2.13,""
"self licking","",211.89,212.15,0.26,""
"self licking","",213.35,214.12,0.77,""
"self licking","",215.18,216.32,1.14,""
"self licking","",219.636,220.51,0.874,""
"allolicking","",117.982,131.17,13.188,""
"allolicking","",150.266,153.8,3.534,""
"allolicking","",221.672,222.343,0.671,""
"allolicking","",223.9,229.99,6.09,""
"allolicking","",247.583,293.416,45.833,""
"allolicking","",294.342,320.616,26.274,""
"allolicking","",321.435,341.887,20.452,""
"allolicking","",352.18,357.0,4.82,""
"allolicking","",400.628,408.03,7.402,""
"allolicking","",429.853,431.33,1.477,""
"allolicking","",548.726,553.97,5.244,""
"allogrooming","",196.599,202.25,5.651,""
"allogrooming","",208.392,218.391,9.999,""
