"Allogrooming","",93.86,97.22,3.36,""
"Allogrooming","",243.143,247.413,4.27,""
"Allogrooming","",250.53,251.38,0.85,""
"Allogrooming","",275.7,277.07,1.37,""
"Allogrooming","",345.75,348.611,2.861,""
"Allogrooming","",349.332,350.53,1.198,""
"Allogrooming","",351.714,359.222,7.508,""
"Allogrooming","",386.99,390.529,3.539,""
"Allogrooming","",391.271,396.14,4.869,""
"Allogrooming","",403.425,407.41,3.985,""
"Allogrooming","",408.527,419.143,10.616,""
"Allogrooming","",420.75,424.78,4.03,""
"Allogrooming","",434.66,437.61,2.95,""
"Allogrooming","",440.61,441.73,1.12,""
"Allogrooming","",462.086,463.921,1.835,""
"Allogrooming","",464.919,470.11,5.191,""
"Allogrooming","",529.424,535.09,5.666,""
"Allogrooming","",591.048,593.4,2.352,""
"Allolicking","",80.0,80.97,0.97,""
"Allolicking","",492.25,504.72,12.47,""
"Allolicking","",507.906,519.93,12.024,""
"Allolicking","",522.443,525.56,3.117,""
"Allolicking","",539.575,557.88,18.305,""
"Allolicking","",561.488,566.91,5.422,""
"Allolicking","",588.95,589.8,0.85,""
"Self-licking","",1.21,2.58,1.37,""
"Self-licking","",3.66,4.71,1.05,""
"Self-licking","",8.14,8.87,0.73,""
"Self-licking","",10.71,11.13,0.42,""
"Self-licking","",14.476,20.52,6.044,""
"Self-licking","",23.18,24.24,1.06,""
"Self-licking","",27.234,28.33,1.096,""
"Self-licking","",36.07,36.85,0.78,""
"Self-licking","",41.04,41.74,0.7,""
"Self-licking","",43.18,43.45,0.27,""
"Self-licking","",60.322,61.33,1.008,""
"Self-licking","",62.114,63.49,1.376,""
"Self-licking","",66.14,67.1,0.96,""
"Self-licking","",70.061,74.77,4.709,""
"Self-licking","",115.041,115.85,0.809,""
"Self-licking","",118.14,120.743,2.603,""
"Self-licking","",122.419,123.43,1.011,""
"Self-licking","",133.81,135.46,1.65,""
"Self-licking","",137.92,139.2,1.28,""
"Self-licking","",143.775,145.5,1.725,""
"Self-licking","",169.33,169.77,0.44,""
"Self-licking","",524.425,534.46,10.035,""
"Self-licking","",538.686,591.88,53.194,""
