"allogrooming","",0.18,2.166,1.986,""
"allogrooming","",3.066,7.617,4.551,""
"allogrooming","",37.146,41.72,4.574,""
"allogrooming","",43.599,45.49,1.891,""
"allogrooming","",50.67,56.62,5.95,""
"allogrooming","",60.32,71.54,11.22,""
"allogrooming","",74.354,75.34,0.986,""
"allogrooming","",79.19,97.82,18.63,""
"allogrooming","",103.41,105.15,1.74,""
"allogrooming","",110.552,112.94,2.388,""
"allogrooming","",142.459,149.898,7.439,""
"allogrooming","",159.391,162.39,2.999,""
"allogrooming","",171.65,172.25,0.6,""
"allogrooming","",188.464,189.68,1.216,""
"allogrooming","",199.087,199.6,0.513,""
"allogrooming","",201.427,215.567,14.14,""
"allogrooming","",231.605,235.57,3.965,""
"allogrooming","",290.183,299.01,8.827,""
"allogrooming","",372.601,376.29,3.689,""
"allogrooming","",378.429,392.99,14.561,""
"allogrooming","",394.829,420.81,25.981,""
"allogrooming","",427.14,431.29,4.15,""
"allogrooming","",457.81,458.65,0.84,""
"allolicking","",468.83,471.91,3.08,""
"self licking","",17.421,19.89,2.469,""
"self licking","",32.725,34.23,1.505,""
"self licking","",39.442,42.94,3.498,""
"self licking","",509.246,589.89,80.644,""
"self licking","",592.797,599.8,7.003,""
