"self licking","",1.461,2.65,1.189,""
"self licking","",3.9,4.69,0.79,""
"self licking","",8.373,8.76,0.387,""
"self licking","",10.77,11.23,0.46,""
"self licking","",14.094,19.99,5.896,""
"self licking","",23.338,24.05,0.712,""
"self licking","",26.942,28.59,1.648,""
"self licking","",36.355,36.74,0.385,""
"self licking","",40.99,41.76,0.77,""
"self licking","",60.315,63.3,2.985,""
"self licking","",64.682,65.271,0.589,""
"self licking","",65.69,67.02,1.33,""
"self licking","",69.74,74.65,4.91,""
"self licking","",115.204,116.0,0.796,""
"self licking","",118.517,120.43,1.913,""
"self licking","",122.17,123.49,1.32,""
"self licking","",134.079,135.49,1.411,""
"self licking","",138.22,138.94,0.72,""
"self licking","",143.643,145.69,2.047,""
"self licking","",524.008,534.07,10.062,""
"self licking","",538.682,591.61,52.928,""
"allolicking","",69.877,70.4,0.523,""
"allolicking","",493.064,505.338,12.274,""
"allolicking","",507.433,519.89,12.457,""
"allolicking","",522.297,525.156,2.859,""
"allolicking","",539.392,566.6,27.208,""
"allolicking","",589.609,589.78,0.171,""
"allogrooming","",245.645,247.284,1.639,""
"allogrooming","",276.194,277.55,1.356,""
"allogrooming","",305.93,306.51,0.58,""
"allogrooming","",351.938,357.71,5.772,""
"allogrooming","",381.169,383.34,2.171,""
"allogrooming","",386.92,389.34,2.42,""
"allogrooming","",392.078,396.22,4.142,""
"allogrooming","",403.503,406.43,2.927,""
"allogrooming","",409.125,418.12,8.995,""
"allogrooming","",421.027,424.34,3.313,""
"allogrooming","",461.825,463.24,1.415,""
"allogrooming","",464.962,467.907,2.945,""
"allogrooming","",529.804,535.243,5.439,""
