"self lick","",8.517,9.281,0.764,""
"self lick","",16.727,17.994,1.267,""
"self lick","",19.12,19.847,0.727,""
"self lick","",23.523,24.621,1.098,""
"self lick","",25.471,26.185,0.714,""
"self lick","",26.987,28.188,1.201,""
"self lick","",28.698,29.501,0.803,""
"self lick","",31.667,33.085,1.418,""
"self lick","",34.329,34.857,0.528,""
"self lick","",50.999,51.81,0.811,""
"self lick","",56.316,59.402,3.086,""
"self lick","",69.509,70.609,1.1,""
"self lick","",83.283,85.393,2.11,""
"self lick","",85.921,87.257,1.336,""
"self lick","",88.845,89.483,0.638,""
"self lick","",120.407,121.44,1.033,""
"self lick","",279.065,282.364,3.299,""
"self lick","",303.615,334.52,30.905,""
"self lick","",338.962,344.453,5.491,""
"self lick","",363.28,363.977,0.697,""
"self lick","",546.462,551.759,5.297,""
"allo lick","",9.473,10.351,0.878,""
"allo lick","",30.04,32.76,2.72,""
"allo lick","",37.015,37.572,0.557,""
"allo lick","",39.038,41.04,2.002,""
"allo lick","",125.221,128.733,3.512,""
"allo lick","",129.584,130.419,0.835,""
"allo lick","",140.985,141.587,0.602,""
"allo lick","",163.916,171.692,7.776,""
"allo lick","",199.048,202.971,3.923,""
"allo lick","",328.534,332.319,3.785,""
"allo lick","",334.522,335.42,0.898,""
"allo groom","",63.148,64.686,1.538,""
"allo groom","",67.66,71.934,4.274,""
"allo groom","",136.422,139.317,2.895,""
"allo groom","",156.376,159.978,3.602,""
"allo groom","",500.01,501.27,1.26,""
"allo groom","",519.21,520.977,1.767,""
