"self licking","",2.115,4.25,2.135,""
"self licking","",11.506,11.98,0.474,""
"self licking","",12.736,13.54,0.804,""
"self licking","",15.05,16.49,1.44,""
"self licking","",19.025,20.808,1.783,""
"self licking","",24.508,24.85,0.342,""
"self licking","",30.019,30.6,0.581,""
"self licking","",38.489,39.09,0.601,""
"self licking","",52.001,61.32,9.319,""
"self licking","",64.779,66.841,2.062,""
"self licking","",69.567,71.506,1.939,""
"self licking","",76.775,77.95,1.175,""
"self licking","",84.781,86.58,1.799,""
"self licking","",89.7,90.83,1.13,""
"self licking","",96.682,99.45,2.768,""
"self licking","",102.162,103.35,1.188,""
"self licking","",107.918,109.37,1.452,""
"self licking","",112.872,114.52,1.648,""
"self licking","",356.56,359.91,3.35,""
"self licking","",361.087,363.45,2.363,""
"self licking","",364.756,366.34,1.584,""
"self licking","",392.805,401.58,8.775,""
"self licking","",465.871,467.41,1.539,""
"self licking","",468.753,498.68,29.927,""
"self licking","",499.414,501.17,1.756,""
"self licking","",504.755,509.59,4.835,""
"self licking","",568.182,578.61,10.428,""
"allolicking","",398.627,401.21,2.583,""
"allogrooming","",25.095,29.61,4.515,""
"allogrooming","",356.562,362.71,6.148,""
"allogrooming","",529.459,535.01,5.551,""
"allogrooming","",537.264,539.95,2.686,""
"allogrooming","",542.181,561.92,19.739,""
"allogrooming","",564.132,569.02,4.888,""
"allogrooming","",571.09,577.27,6.18,""
"allogrooming","",579.317,582.256,2.939,""
"allogrooming","",582.714,584.342,1.628,""
