"self-licking","",186.332,186.89,0.558,""
"self-licking","",208.496,210.5,2.004,""
"self-licking","",211.791,212.17,0.379,""
"self-licking","",213.62,214.029,0.409,""
"self-licking","",215.266,216.624,1.358,""
"self-licking","",219.733,220.55,0.817,""
"allolicking","",118.275,131.24,12.965,""
"allolicking","",150.654,153.86,3.206,""
"allolicking","",224.035,229.32,5.285,""
"allolicking","",238.696,238.938,0.242,""
"allolicking","",247.608,292.49,44.882,""
"allolicking","",294.109,320.452,26.343,""
"allolicking","",321.618,340.61,18.992,""
"allolicking","",352.202,356.64,4.438,""
"allolicking","",359.588,359.861,0.273,""
"allolicking","",384.831,388.04,3.209,""
"allolicking","",400.035,408.04,8.005,""
"allolicking","",429.801,430.91,1.109,""
"allolicking","",548.738,549.27,0.532,""
"allolicking","",550.42,553.86,3.44,""
"allogrooming","",208.103,220.89,12.787,""
"allogrooming","",344.615,345.01,0.395,""
