"Allolicking","",492.31,504.6,12.29,""
"Allolicking","",507.13,519.83,12.7,""
"Allolicking","",522.179,525.54,3.361,""
"Allolicking","",539.1,557.62,18.52,""
"Allolicking","",560.54,566.91,6.37,""
"Allolicking","",590.91,593.05,2.14,""
"Self-licking","",1.22,2.49,1.27,""
"Self-licking","",3.59,4.76,1.17,""
"Self-licking","",8.17,8.84,0.67,""
"Self-licking","",10.72,11.09,0.37,""
"Self-licking","",14.23,20.0,5.77,""
"Self-licking","",23.21,24.13,0.92,""
"Self-licking","",26.97,27.78,0.81,""
"Self-licking","",36.09,36.68,0.59,""
"Self-licking","",60.01,61.17,1.16,""
"Self-licking","",61.96,63.54,1.58,""
"Self-licking","",65.73,66.71,0.98,""
"Self-licking","",137.93,138.98,1.05,""
"Self-licking","",143.57,145.31,1.74,""
"Self-licking","",169.36,169.63,0.27,""
"Self-licking","",523.82,534.31,10.49,""
"Self-licking","",538.46,591.77,53.31,""
"Allogrooming","",93.95,96.17,2.22,""
"Allogrooming","",151.23,151.93,0.7,""
"Allogrooming","",156.86,157.26,0.4,""
"Allogrooming","",241.744,247.27,5.526,""
"Allogrooming","",275.8,277.02,1.22,""
"Allogrooming","",304.99,307.29,2.3,""
"Allogrooming","",345.9,348.02,2.12,""
"Allogrooming","",351.674,358.54,6.866,""
"Allogrooming","",380.75,381.14,0.39,""
"Allogrooming","",390.77,395.96,5.19,""
"Allogrooming","",403.2,406.85,3.65,""
"Allogrooming","",408.51,418.54,10.03,""
"Allogrooming","",420.71,424.37,3.66,""
"Allogrooming","",434.43,436.74,2.31,""
"Allogrooming","",486.26,486.61,0.35,""
"Allogrooming","",487.5,489.52,2.02,""
"Allogrooming","",529.13,535.12,5.99,""
"Allogrooming","",559.699,560.088,0.389,""
