"Allolicking","",337.26,339.44,2.18,""
"Allolicking","",468.88,472.37,3.49,""
"Self-licking","",17.05,19.92,2.87,""
"Self-licking","",39.17,43.496,4.326,""
"Self-licking","",499.32,503.78,4.46,""
"Self-licking","",509.22,589.63,80.41,""
"Self-licking","",592.87,600.0,7.13,""
"Allogrooming","",0.0,1.41,1.41,""
"Allogrooming","",2.65,7.23,4.58,""
"Allogrooming","",36.8,41.61,4.81,""
"Allogrooming","",43.6,45.37,1.77,""
"Allogrooming","",51.49,56.83,5.34,""
"Allogrooming","",60.33,71.02,10.69,""
"Allogrooming","",74.13,75.19,1.06,""
"Allogrooming","",79.17,81.64,2.47,""
"Allogrooming","",82.2,84.32,2.12,""
"Allogrooming","",84.32,84.33,0.01,""
"Allogrooming","",85.049,94.44,9.391,""
"Allogrooming","",96.47,97.98,1.51,""
"Allogrooming","",100.34,100.58,0.24,""
"Allogrooming","",103.37,105.2,1.83,""
"Allogrooming","",110.53,112.93,2.4,""
"Allogrooming","",142.235,149.06,6.825,""
"Allogrooming","",159.24,162.15,2.91,""
"Allogrooming","",171.7,172.33,0.63,""
"Allogrooming","",188.63,189.55,0.92,""
"Allogrooming","",198.39,199.53,1.14,""
"Allogrooming","",202.0,214.5,12.5,""
"Allogrooming","",231.67,235.71,4.04,""
"Allogrooming","",289.85,298.22,8.37,""
"Allogrooming","",371.4,375.97,4.57,""
"Allogrooming","",382.5,392.95,10.45,""
"Allogrooming","",394.6,420.67,26.07,""
"Allogrooming","",427.19,431.17,3.98,""
