"allolicking","",492.1,506.21,14.11,""
"allolicking","",507.06,520.06,13.0,""
"allolicking","",521.79,525.2,3.41,""
"allolicking","",539.23,557.97,18.74,""
"allolicking","",560.55,567.02,6.47,""
"allogrooming","",386.49,390.04,3.55,""
"allogrooming","",390.81,395.75,4.94,""
"allogrooming","",403.27,407.53,4.26,""
"allogrooming","",408.7,418.85,10.15,""
"allogrooming","",529.31,534.5,5.19,""
"self licking","",1.19,2.58,1.39,""
"self licking","",3.63,4.96,1.33,""
"self licking","",8.0,8.82,0.82,""
"self licking","",10.72,11.2,0.48,""
"self licking","",14.18,20.36,6.18,""
"self licking","",23.2,24.27,1.07,""
"self licking","",27.305,28.36,1.055,""
"self licking","",36.12,36.82,0.7,""
"self licking","",41.04,41.89,0.85,""
"self licking","",60.387,65.463,5.076,""
"self licking","",65.64,67.15,1.51,""
"self licking","",69.74,75.0,5.26,""
"self licking","",118.08,120.48,2.4,""
"self licking","",122.06,123.71,1.65,""
"self licking","",138.112,139.22,1.108,""
"self licking","",143.42,145.98,2.56,""
"self licking","",236.01,236.51,0.5,""
"self licking","",523.46,534.33,10.87,""
"self licking","",538.55,591.93,53.38,""
