"Allogrooming","",113.81,114.9,1.09,""
"Allogrooming","",195.893,202.92,7.027,""
"Allogrooming","",203.581,206.57,2.989,""
"Allogrooming","",208.25,217.81,9.56,""
"Allogrooming","",219.2,220.85,1.65,""
"Allogrooming","",343.85,346.47,2.62,""
"Allolicking","",108.56,109.55,0.99,""
"Allolicking","",117.934,131.47,13.536,""
"Allolicking","",150.478,153.75,3.272,""
"Allolicking","",221.5,222.75,1.25,""
"Allolicking","",223.523,230.33,6.807,""
"Allolicking","",237.85,239.77,1.92,""
"Allolicking","",245.73,340.76,95.03,""
"Allolicking","",351.44,356.93,5.49,""
"Allolicking","",358.9,359.89,0.99,""
"Allolicking","",383.2,388.53,5.33,""
"Allolicking","",399.691,408.13,8.439,""
"Allolicking","",429.17,431.66,2.49,""
"Allolicking","",476.07,476.75,0.68,""
"Allolicking","",549.32,553.95,4.63,""
"Allolicking","",566.55,567.2,0.65,""
"Self-licking","",184.5,188.67,4.17,""
"Self-licking","",208.17,210.54,2.37,""
"Self-licking","",211.42,212.2,0.78,""
"Self-licking","",213.09,214.27,1.18,""
"Self-licking","",215.0,216.89,1.89,""
