"Self-licking","",17.63,19.98,2.35,""
"Self-licking","",33.08,35.35,2.27,""
"Self-licking","",39.72,45.43,5.71,""
"Self-licking","",479.846,494.34,14.494,""
"Self-licking","",499.04,503.82,4.78,""
"Self-licking","",509.944,590.06,80.116,""
"Self-licking","",592.882,600.0,7.118,""
"Allogrooming","",110.95,112.96,2.01,""
"Allogrooming","",141.5,149.5,8.0,""
"Allogrooming","",159.39,162.48,3.09,""
"Allogrooming","",201.84,214.54,12.7,""
"Allogrooming","",231.98,235.54,3.56,""
"Allogrooming","",289.94,297.38,7.44,""
"Allogrooming","",382.708,393.655,10.947,""
"Allogrooming","",396.108,419.144,23.036,""
"Allogrooming","",427.34,431.04,3.7,""
