"Self-licking","",6.07,7.03,0.96,""
"Self-licking","",9.25,10.19,0.94,""
"Self-licking","",12.02,12.58,0.56,""
"Self-licking","",23.892,25.015,1.123,""
"Self-licking","",26.357,27.498,1.141,""
"Self-licking","",28.405,30.364,1.959,""
"Self-licking","",38.569,42.605,4.036,""
"Self-licking","",45.452,50.559,5.107,""
"Self-licking","",53.283,55.153,1.87,""
"Self-licking","",61.885,63.417,1.532,""
"Self-licking","",66.169,67.781,1.612,""
"Self-licking","",73.675,75.68,2.005,""
"Self-licking","",81.4,82.14,0.74,""
"Self-licking","",83.991,88.123,4.132,""
"Self-licking","",110.083,112.02,1.937,""
"Self-licking","",249.499,254.257,4.758,""
"Self-licking","",268.72,289.923,21.203,""
"Self-licking","",294.16,295.02,0.86,""
"Self-licking","",338.13,340.82,2.69,""
"Self-licking","",527.573,582.56,54.987,""
"Self-licking","",585.957,598.57,12.613,""
"Allolicking","",204.372,207.96,3.588,""
"Allogrooming","",109.52,112.95,3.43,""
"Allogrooming","",215.71,221.251,5.541,""
"Allogrooming","",230.888,234.187,3.299,""
"Allogrooming","",238.08,239.764,1.684,""
"Allogrooming","",243.15,244.03,0.88,""
