"Allogrooming","",99.388,101.979,2.591,""
"Allogrooming","",109.05,114.143,5.093,""
"Allogrooming","",216.678,222.143,5.465,""
"Allogrooming","",230.53,236.66,6.13,""
"Allogrooming","",238.325,239.25,0.925,""
"Allogrooming","",243.03,245.03,2.0,""
"Allogrooming","",387.01,391.02,4.01,""
"Allolicking","",47.186,49.828,2.642,""
"Allolicking","",204.14,209.42,5.28,""
"Self-licking","",2.28,3.69,1.41,""
"Self-licking","",6.04,7.22,1.18,""
"Self-licking","",9.26,10.23,0.97,""
"Self-licking","",12.04,12.65,0.61,""
"Self-licking","",23.58,24.8,1.22,""
"Self-licking","",26.15,27.21,1.06,""
"Self-licking","",28.27,30.57,2.3,""
"Self-licking","",38.23,42.28,4.05,""
"Self-licking","",45.3,50.1,4.8,""
"Self-licking","",52.79,54.64,1.85,""
"Self-licking","",57.36,57.74,0.38,""
"Self-licking","",61.47,62.12,0.65,""
"Self-licking","",63.2,63.81,0.61,""
"Self-licking","",65.96,67.24,1.28,""
"Self-licking","",73.54,73.95,0.41,""
"Self-licking","",74.46,75.91,1.45,""
"Self-licking","",77.25,77.63,0.38,""
"Self-licking","",81.739,82.803,1.064,""
"Self-licking","",83.92,87.77,3.85,""
"Self-licking","",213.429,218.88,5.451,""
"Self-licking","",249.529,253.94,4.411,""
"Self-licking","",263.31,263.61,0.3,""
"Self-licking","",264.16,264.53,0.37,""
"Self-licking","",264.87,265.3,0.43,""
"Self-licking","",266.01,267.09,1.08,""
"Self-licking","",267.55,267.91,0.36,""
"Self-licking","",268.59,269.2,0.61,""
"Self-licking","",269.888,289.32,19.432,""
"Self-licking","",290.74,292.59,1.85,""
"Self-licking","",294.1,295.21,1.11,""
"Self-licking","",298.37,299.17,0.8,""
"Self-licking","",338.652,340.55,1.898,""
"Self-licking","",342.55,343.88,1.33,""
"Self-licking","",448.4,448.95,0.55,""
"Self-licking","",460.98,462.25,1.27,""
"Self-licking","",525.98,528.04,2.06,""
"Self-licking","",528.68,582.63,53.95,""
"Self-licking","",585.57,586.8,1.23,""
"Self-licking","",588.97,598.48,9.51,""
