"Self-licking","",17.241,18.456,1.215,""
"Self-licking","",23.889,25.85,1.961,""
"Self-licking","",27.15,28.01,0.86,""
"Self-licking","",31.81,33.614,1.804,""
"Self-licking","",51.1,52.41,1.31,""
"Self-licking","",57.042,59.905,2.863,""
"Self-licking","",84.078,86.79,2.712,""
"Self-licking","",88.3,89.902,1.602,""
"Self-licking","",278.608,283.003,4.395,""
"Self-licking","",304.29,328.978,24.688,""
"Self-licking","",333.5,335.14,1.64,""
"Self-licking","",339.066,345.267,6.201,""
"Self-licking","",362.856,364.33,1.474,""
"Self-licking","",547.319,552.157,4.838,""
"Allolicking","",29.67,31.81,2.14,""
"Allolicking","",38.99,41.53,2.54,""
"Allolicking","",125.298,130.15,4.852,""
"Allolicking","",164.475,171.6,7.125,""
"Allolicking","",199.67,203.425,3.755,""
"Allolicking","",357.23,358.497,1.267,""
"Allogrooming","",156.514,160.432,3.918,""
